Division,National Section ID,Section Number,National Subsection ID,Subsection Number,National Article Title,National Sentence Number,National Sentence Text
B,ep001024.1,4.1,ep001024.1.1,4.1.1,Design Requirements,es001375,Precautions shall be taken during all phases of construction to ensure that the building is not damaged or distorted due to loads applied during construction.
B,ep001024.1,4.1,ep001024.1.1,4.1.1,Structural Drawings and Related Documents,es001385,Structural drawings and related documents shall conform to the appropriate requirements of ep001036.2. (See ep001036.2.4.)
B,ep001024.1,4.1,ep001024.1.1,4.1.1,Design Basis,es008631,"Except as provided in es000139, buildings and their structural members shall be designed in conformance with the procedures and practices provided in this Part."
B,ep001024.1,4.1,ep001024.1.1,4.1.1,Design Basis,es000139,"Provided the design is carried out by a person especially qualified in the specific methods applied and provided the design demonstrates a level of safety and performance in accordance with the requirements of Part 4, buildings and their structural components falling within the scope of Part 4 that are not amenable to analysis using a generally established theory may be designed by evaluation of a full-scale structure or a prototype by a loading test, or studies of model analogues. (See en001275.)"
B,ep001024.1,4.1,ep001024.1.2,4.1.2,Loads and Effects,es007806,"Except as provided in ea000617, the following categories of loads, specified loads and effects shall be taken into consideration in the design of a building and its structural members and connections:Ddead load – a permanent load due to the weight of building components, as specified in ep001024.1.4, Eearthquake load and effects – a rare load due to an earthquake, as specified in ep001024.1.8, Ha permanent load due to lateral earth pressure, including groundwater, Llive load – a variable load due to intended use and occupancy (including loads due to cranes and the pressure of liquids in containers), as specified in ep001024.1.5, LXClive load exclusive of crane loads, Clive load due to cranes including self weight, Cdself weight of all cranes positioned for maximum effects, C7crane bumper impact load, Ppermanent effects caused by pre-stress, Svariable load due to snow, including ice and associated rain, as specified in ea004594, or due to rain, as specified in ea004595, Teffects due to contraction, expansion, or deflection caused by temperature changes, shrinkage, moisture changes, creep, ground settlement, or a combination thereof (see en000169), and Wwind load – a variable load due to wind, as specified in ep001024.1.7,where load means the imposed deformations (i.e. deflections, displacements or motions that induce deformations and forces in the structure), forces and pressures applied to the building structure, permanent load is a load that changes very little once it has been applied to the structure, except during repair, variable load is a load that frequently changes in magnitude, direction or location, and rare load is a load that occurs infrequently and for a short time only."
B,ep001024.1,4.1,ep001024.1.2,4.1.2,Loads and Effects,es001387,"Minimum specified values of the loads described in es007806, as set forth in Subsections ep001024.1.4 to ep001024.1.8, shall be increased to account for dynamic effects where applicable."
B,ep001024.1,4.1,ep001024.1.2,4.1.2,Loads and Effects,es007808,"For the purpose of determining specified loads S, W or E in Subsections ep001024.1.6, ep001024.1.7 and ep001024.1.8, buildings shall be assigned an Importance Category based on intended use and occupancy, in accordance with et001026 (See en001126.)"
B,ep001024.1,4.1,ep001024.1.2,4.1.2,Loads Not Listed,es001388,"Where a building or structural member can be expected to be subjected to loads, forces or other effects not listed in ea004572, such effects shall be taken into account in the design based on the most appropriate information available. (See en000991.)"
B,ep001024.1,4.1,ep001024.1.3,4.1.3,Definitions,es007809,"In this Subsection, the term limit states means those conditions of a building structure that result in the building ceasing to fulfill the function for which it was designed (those limit states concerning safety are called ultimate limit states (ULS) and include exceeding the load-carrying capacity, overturning, sliding and fracture; those limit states that restrict the intended use and occupancy of the building are called serviceability limit states (SLS) and include deflection, vibration, permanent deformation and local structural damage such as cracking; and those limit states that represent failure under repeated loading are called fatigue limit states), specified loads (C, D, E, H, L, P, S, T and W) means those loads defined in ea004572, principal load means the specified variable load or rare load that dominates in a given load combination, companion load means a specified variable load that accompanies the principal load in a given load combination, service load means a specified load used for the evaluation of a serviceability limit state, principal-load factor means a factor applied to the principal load in a load combination to account for the variability of the load and load pattern and the analysis of its effects, companion-load factor means a factor that, when applied to a companion load in the load combination, gives the probable magnitude of a companion load acting simultaneously with the factored principal load, importance factor, I, means a factor applied in Subsections ep001024.1.6, ep001024.1.7 and ep001024.1.8 to obtain the specified load and take into account the consequences of failure as related to the limit state and the use and occupancy of the building, factored load means the product of a specified load and its principal-load factor or companion-load factor, effects refers to forces, moments, deformations or vibrations that occur in the structure, nominal resistance, R, of a member, connection or structure, is based on the geometry and on the specified properties of the structural materials, resistance factor, φ, means a factor applied to a specified material property or to the resistance of a member, connection or structure, and that, for the limit state under consideration, takes into account the variability of dimensions and material properties, workmanship, type of failure and uncertainty in the prediction of resistance, and factored resistance, φR, means the product of nominal resistance and the applicable resistance factor."
B,ep001024.1,4.1,ep001024.1.3,4.1.3,Strength and Stability,es007810,"A building and its structural components shall be designed to have sufficient strength and stability so that the factored resistance, φR, is greater than or equal to the effect of factored loads, which shall be determined in accordance with es007811."
B,ep001024.1,4.1,ep001024.1.3,4.1.3,Strength and Stability,es007811,"Except as provided in es016008, the effect of factored loads for a building or structural component shall be determined in accordance with the requirements of this Article and the following load combination cases, the applicable combination being that which results in the most critical effect: for load cases without crane loads, the load combinations listed in et001027, and for load cases with crane loads, the load combinations listed in et001202. (See en001128.)"
B,ep001024.1,4.1,ep001024.1.3,4.1.3,Strength and Stability,es016008,Other load combinations that must also be considered are the principal loads acting with the companion loads taken as zero.
B,ep001024.1,4.1,ep001024.1.3,4.1.3,Strength and Stability,es007812,"Where the effects due to lateral earth pressure, H, restraint effects from pre-stress, P, and imposed deformation, T, affect the structural safety, they shall be taken into account in the calculations, with load factors of 1.5, 1.0 and 1.25 assigned to H, P and T respectively. (See en001129.)"
B,ep001024.1,4.1,ep001024.1.3,4.1.3,Strength and Stability,es007813,"Except as provided in es007943, the counteracting factored dead load—0.9D in load combination cases 2, 3 and 4 and 1.0D in load combination case 5 in et001027, and 0.9D in load combination cases 1 to 5 and 1.0D in load combination case 6 in et001202—shall be used when the dead load acts to resist overturning, uplift, sliding, failure due to stress reversal, and to determine anchorage requirements and the factored resistance of members. (See en001130.)"
B,ep001024.1,4.1,ep001024.1.3,4.1.3,Strength and Stability,es007814,The principal-load factor 1.5 for live loads L in et001027 and LXC in et001202 may be reduced to 1.25 for liquids in tanks.
B,ep001024.1,4.1,ep001024.1.3,4.1.3,Strength and Stability,es007815,"The companion-load factor for live loads L in et001027 and LXC in et001202 shall be increased by 0.5 for storage areas, and equipment areas and service rooms referred to in et001029"
B,ep001024.1,4.1,ep001024.1.3,4.1.3,Strength and Stability,es007817,"Except as provided in es016009, the load factor 1.25 for dead load, D, for soil, superimposed earth, plants and trees given in Tables et001027 and et001202 shall be increased to 1.5, except that when the soil depth exceeds 1.2 m, the factor may be reduced to 1 + 0.6/hs but not less than 1.25, where hs is the depth of soil, in m, supported by the structure."
B,ep001024.1,4.1,ep001024.1.3,4.1.3,Strength and Stability,es016009,A principal-load factor of 1.5 shall be applied to the weight of saturated soil used in load combination case 1 of et001027.
B,ep001024.1,4.1,ep001024.1.3,4.1.3,Strength and Stability,es007818,"Earthquake load, E, in load combination cases 5 of et001027 and 6 of et001202 includes horizontal earth pressure due to earthquake determined in accordance with es007948."
B,ep001024.1,4.1,ep001024.1.3,4.1.3,Strength and Stability,es001384,"Provision shall be made to ensure adequate stability of the structure as a whole and adequate lateral, torsional and local stability of all structural parts."
B,ep001024.1,4.1,ep001024.1.3,4.1.3,Strength and Stability,es001378,Sway effects produced by vertical loads acting on the structure in its displaced configuration shall be taken into account in the design of buildings and their structural members.
B,ep001024.1,4.1,ep001024.1.3,4.1.3,Fatigue,es007821,"A building and its structural components, including connections, shall be checked for fatigue failure under the effect of cyclical loads, as required in the standards listed in ep001024.3 (See en001132.)"
B,ep001024.1,4.1,ep001024.1.3,4.1.3,Fatigue,es007822,"Where vibration effects, such as resonance and fatigue resulting from machinery and equipment, are likely to be significant, a dynamic analysis shall be carried out. (See en001133.)"
B,ep001024.1,4.1,ep001024.1.3,4.1.3,Serviceability,es007823,A building and its structural components shall be checked for serviceability limit states as defined in es007809a under the effect of service loads for serviceability criteria specified or recommended in Articles ea004577 and ea004581 and in the standards listed in ep001024.3 (See en001134.)
B,ep001024.1,4.1,ep001024.1.3,4.1.3,Serviceability,es013690,"The effect of service loads on the serviceability limit states shall be determined in accordance with this Article and the load combinations listed in et000444, the applicable combination being that which results in the most critical effect."
B,ep001024.1,4.1,ep001024.1.3,4.1.3,Serviceability,es013691,Other load combinations that must also be considered are the principal loads acting with the companion loads taken as zero.
B,ep001024.1,4.1,ep001024.1.3,4.1.3,Serviceability,es013692,"Deflections calculated for load types P, T and H, if present, with load factors of 1.0 shall be included with the calculated deflections due to principal loads."
B,ep001024.1,4.1,ep001024.1.3,4.1.3,Serviceability,es013693,"The determination of the deflection shall consider the following: for materials that result in increased deformations over time under sustained loads, the deflection calculation shall consider the portion of live load, L, that is sustained over time, Ls, and the portion that is transitory, Lt, and the calculated deflection due to dead load, D, and sustained live load, Ls, shall be increased by a creep factor as specified in the standards listed in ep001024.3 to obtain the additional long-term deflection."
B,ep001024.1,4.1,ep001024.1.3,4.1.3,Serviceability,es013694,"The determination of the long-term settlement of foundations shall consider the following: for foundation soil types that result in increased settlement over time under sustained loads, the additional long-term settlements shall be determined for the portion of live load, L, that is sustained over time, Ls, and the portion that is transitory, Lt, and the additional long-term settlements due to dead load, D, and sustained live loads, Ls, shall be calculated from the foundation soil properties provided by a qualified professional geotechnical engineer."
B,ep001024.1,4.1,ep001024.1.3,4.1.3,Deflection,es007824,"In proportioning structural members to limit serviceability problems resulting from deflections, consideration shall be given to the intended use of the building or member, limiting damage to non-structural members made of materials whose physical properties are known at the time of design, limiting damage to the structure itself, and creep, shrinkage, temperature changes and pre-stress. (See en001135.)"
B,ep001024.1,4.1,ep001024.1.3,4.1.3,Deflection,es007825,The lateral deflection of buildings due to service wind and gravity loads shall be checked to ensure that structural elements and non-structural elements whose nature is known at the time the structural design is carried out will not be damaged.
B,ep001024.1,4.1,ep001024.1.3,4.1.3,Deflection,es007826,"Except as provided in es001381, the total drift per storey under service wind and gravity loads shall not exceed 1/500 of the storey height unless other drift limits are specified in the design standards referenced in ep001024.3 (See en001136.)"
B,ep001024.1,4.1,ep001024.1.3,4.1.3,Deflection,es001381,The deflection limits required in es007826 do not apply to industrial buildings or sheds if experience has proven that greater movement will have no significant adverse effects on the strength and function of the building.
B,ep001024.1,4.1,ep001024.1.3,4.1.3,Deflection,es007828,"The building structure shall be designed for lateral deflection due to E, in accordance with ea004611"
B,ep001024.1,4.1,ep001024.1.3,4.1.3,Vibration,es001382,Floor systems susceptible to vibration shall be designed so that vibrations will have no significant adverse effects on the intended occupancy of the building. (See en001137.)
B,ep001024.1,4.1,ep001024.1.3,4.1.3,Vibration,es008946,"Where floor vibrations caused by resonance with operating machinery or equipment are anticipated, dynamic analysis of the floor system shall be carried out. (See en000993.)"
B,ep001024.1,4.1,ep001024.1.3,4.1.3,Vibration,es001510,"Where the fundamental vibration frequency of a structural system supporting an assembly occupancy used for rhythmic activities, such as dancing, concerts, jumping exercises or gymnastics, is less than 6 Hz, the effects of resonance shall be investigated by means of a dynamic analysis. (See en000199.)"
B,ep001024.1,4.1,ep001024.1.3,4.1.3,Vibration,es007831,A building susceptible to lateral vibration under wind load shall be designed in accordance with ea000056 so that the vibrations will have no significant adverse effects on the intended use and occupancy of the building. (See en001138.)
B,ep001024.1,4.1,ep001024.1.4,4.1.4,Dead Loads,es007832,"The specified dead load for a structural member consists of the weight of the member itself, the weight of all materials of construction incorporated into the building to be supported permanently by the member, the weight of partitions, the weight of permanent equipment, and the vertical load due to soil, superimposed earth, plants and trees."
B,ep001024.1,4.1,ep001024.1.4,4.1.4,Dead Loads,es001408,"In areas of a building for which partitions are shown on the drawings, the weight of partitions referred to in es007832c shall be taken as the actual weight of such partitions. (See en001076.)"
B,ep001024.1,4.1,ep001024.1.4,4.1.4,Dead Loads,es001409,"In areas of a building for which partitions are not shown on the drawings, the weight of partitions referred to in es007832c shall be a partition weight allowance determined from the anticipated weight and position of the partitions, but shall not be less than 1 kPa over the area of floor being considered. (See en001077.)"
B,ep001024.1,4.1,ep001024.1.4,4.1.4,Dead Loads,es001410,The weights of partitions and partition weight allowances used in the design shall be shown on the drawings as provided in Clause es000125d.
B,ep001024.1,4.1,ep001024.1.4,4.1.4,Dead Loads,es007833,"Where the partition weight allowance referred to in es001409 is counteractive to other loads, it shall not be included in the design calculations."
B,ep001024.1,4.1,ep001024.1.4,4.1.4,Dead Loads,es007834,"Except for structures where the dead load of soil is part of the load-resisting system, where the dead load due to soil, superimposed earth, plants and trees is counteractiveto other loads, it shall not be included in the design calculations. (See en001139.)"
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Loads Due to Use of Floors and Roofs,es007835,"Except as provided in es007836, the specified live load on an area of floor or roof depends on the intended use and occupancy, and shall not be less than either the uniformly distributed load patterns listed in ea004586, the loads due to the intended use and occupancy, or the concentrated loads listed in ea000636, whichever produces the most critical effect. (See en001501.)"
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Loads Due to Use of Floors and Roofs,es007836,"For buildings in the Low Importance Category as described in et001026, a factor of 0.8 may be applied to the live load."
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Uses Not Stipulated,es007837,"Except as provided in es007838, where the use of an area of floor or roof is not provided for in ea004586, the specified live loads due to the use and occupancy of the area shall be determined from an analysis of the loads resulting from the weight of the probable assembly of persons, the probable accumulation of equipment and furnishings, and the probable storage of materials."
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Uses Not Stipulated,es007838,"For buildings in the Low Importance Category as described in et001026, a factor of 0.8 may be applied to the live load."
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Full and Partial Loading,es001414,"The uniformly distributed live load shall be not less than the value listed in et001029, which may be reduced as provided in ea004588, applied uniformly over the entire area or on any portions of the area, whichever produces the most critical effects in the members concerned."
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Loads for Occupancy Served,es001415,"The following shall be designed to carry not less than the specified load required for the occupancy they serve, provided they cannot be used by an assembly of people as a viewing area: corridors, lobbies and aisles not more than 1 200 mm wide, all corridors above the first storey of residential areas of apartments, hotels and motels, and interior balconies and mezzanines."
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Loads on Exterior Areas,es007841,"Exterior areas accessible to vehicular traffic shall be designed for their intended use, including the weight of firefighting equipment, but not for less than the snow and rain loads prescribed in ep001024.1.6"
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Loads on Exterior Areas,es007842,"Except as provided in Sentences es007843 and es013695, roofs shall be designed for either the uniform live loads specified in et001029, the concentrated live loads listed in et000153, or the snow and rain loads prescribed in ep001024.1.6, whichever produces the most critical effect."
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Loads on Exterior Areas,es007843,"Exterior areas accessible to pedestrian traffic, but not vehicular traffic, shall be designed for their intended use, but not for less than the greater of the live load prescribed for assembly areas in et001029, or the snow and rain loads prescribed in ep001024.1.6"
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Loads on Exterior Areas,es013695,"Roof parking decks and exterior areas accessible to vehicular traffic shall be designed for the appropriate load combination listed in es007811 with a live load, L, consisting of either a uniformly distributed live load as specified in et001029 or a concentrated live load as listed in et000153, whichever produces the most critical effect, and a companion snow load, S, as prescribed in ep001024.1.6, but with the companion-load factor reduced to 0.2, and such that the load combination in es013695a is not less than the snow and rain loads prescribed in ep001024.1.6 with the live load taken as zero."
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Loads on Exterior Areas,es001427,"Roof parking decks that are used for the long-term storage of vehicles shall be designed for the appropriate load combination listed in es007811 with a live load, L, consisting of either a uniformly distributed live load as specified in et001029 or a concentrated live load as listed in et000153, whichever produces the most critical effect, and a snow load, S, as prescribed in ep001024.1.6"
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Loads for Dining Areas,es001418,"The minimum specified live load listed in et001029 for dining areas may be reduced to 2.4 kPa for areas in buildings that are being converted to dining areas, provided that the floor area does not exceed 100 m2 and the dining area will not be used for other assembly purposes, including dancing."
B,ep001024.1,4.1,ep001024.1.5,4.1.5,More Than One Occupancy,es001420,"Where an area of floor or roof is intended for 2 or more occupancies at different times, the value to be used from et001029 shall be the greatest value for any of the occupancies concerned."
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Variation with Tributary Area,es008945,One- and two-way floor slabs shall have no reduction for tributary area applied to live load.
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Variation with Tributary Area,es007847,An area used for assembly occupancies designed for a live load of less than 4.8 kPa and roofs designed for the minimum loading specified in et001029 shall have no reduction for tributary area.
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Variation with Tributary Area,es007850,"Where a structural member supports a tributary area of a floor or a roof, or a combination thereof, that is greater than 80 m2 and either used for assembly occupancies designed for a live load of 4.8 kPa or more, or used for storage, manufacturing, retail stores, garages or as a footbridge, the specified live load due to use and occupancy is the load specified in ea004586 multiplied by0.5+20/Awhere A is the tributary area in square metres for this type of use and occupancy."
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Variation with Tributary Area,es007851,"Where a structural member supports a tributary area of a floor or a roof, or a combination thereof, that is greater than 20 m2 and used for any use or occupancy other than those indicated in Sentences es007847 and es007850, the specified live load due to use and occupancy is the load specified in ea004586 multiplied by0.3+9.8/Bwhere B is the tributary area in square metres for this type of use and occupancy."
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Variation with Tributary Area,es007852,"Where the specified live load for a floor is reduced in accordance with es007850 or es007851, the structural drawings shall indicate that a live load reduction factor for tributary area has been applied and which structural elements are impacted by this factor."
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Concentrated Loads,es001424,"The specified live load due to possible concentrations of load resulting from the use of an area of floor or roof shall not be less than that listed in et000153 applied over the loaded area noted and located so as to cause maximum effects, except that for occupancies not listed in et000153, the concentrations of load shall be determined in accordance with ea004585"
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Sway Forces in Assembly Occupancies,es001511,"The floor assembly and other structural elements that support fixed seats in any building used for assembly occupancies accommodating large numbers of people at one time, such as grandstands, stadia and theatre balconies, shall be designed to resist a horizontal force equal to not less than 0.3 kN for each metre length of seats acting parallel to each row of seats, and not less than 0.15 kN for each metre length of seats acting at right angles to each row of seats, based on the assumption that these forces are acting independently of each other."
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Crane-Supporting Structures and Impact of Machinery and Equipment,es001506,"The minimum specified load due to equipment, machinery or other objects that may produce impact shall be the sum of the weight of the equipment or machinery and its maximum lifting capacity, multiplied by an appropriate factor listed in et000160"
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Crane-Supporting Structures and Impact of Machinery and Equipment,es016104,Crane-supporting structures shall be designed for the appropriate load combinations listed in ea004574
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Crane-Supporting Structures and Impact of Machinery and Equipment,es001507,Crane runway structures shall be designed to resist a horizontal force applied normal to the top of the rails equal to not less than 20% of the sum of the weights of the lifted load and the crane trolley (excluding other parts of the crane).
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Crane-Supporting Structures and Impact of Machinery and Equipment,es001508,The force described in es001507 shall be equally distributed on each side of the runway and shall be assumed to act in either direction.
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Crane-Supporting Structures and Impact of Machinery and Equipment,es001509,Crane runway structures shall be designed to resist a horizontal force applied parallel to the top of the rails equal to not less than 10% of the maximum wheel loads of the crane.
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Bleachers,es001425,"Bleacher seats shall be designed for a uniformly distributed live load of 1.75 kN for each linear metre or for a concentrated load of 2.2 kN distributed over a length of 0.75 m, whichever produces the most critical effect on the supporting members."
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Bleachers,es001512,"Bleachers shall be checked by the erector after erection to ensure that all structural members, including bracing specified in the design, have been installed."
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Bleachers,es001513,Telescopic bleachers shall be provided with locking devices to ensure stability while in use.
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Helicopter Landing Areas,es001426,Helicopter landing areas on roofs shall be constructed in conformance with the requirements for heliports contained in tc_sor433.
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Loads on Guards and Handrails,es007861,"The minimum horizontal specified live load applied outward at the minimum required height of every required guard shall be 3.0 kN/m for open viewing stands without fixed seats and for means of egress in grandstands, stadia, bleachers and arenas, 1.0 kN applied at any point, so as to produce the most critical effect, for access ways to equipment platforms, contiguous stairs and similar areas where the gathering of many people is improbable, and 0.75 kN/m or 1.0 kN applied at any point so as to produce the most critical effect, whichever governs, for locations other than those described in Clauses es007861a and es007861b."
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Loads on Guards and Handrails,es014385,The minimum horizontal specified live load applied inward at the minimum required height of every required guard shall be half that specified in es007861.
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Loads on Guards and Handrails,es007863,"Individual elements within the guard, including solid panels and pickets, shall be designed for a horizontal specified live load of 0.5 kN applied outward over an area of 100 mm by 100 mm located at any point on the element or elements so as to produce the most critical effect."
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Loads on Guards and Handrails,es014386,The size of the opening between any two adjacent vertical elements within a guard shall not exceed the limits required by Part 3 when each of these elements is subjected to a horizontal specified live load of 0.1 kN applied in opposite directions in the in-plane direction of the guard so as to produce the most critical effect.
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Loads on Guards and Handrails,es001499,"The specified live loads required in es007863 need not be considered to act simultaneously with the loads provided for in Sentences es007861, es014385, es001500 and es007862."
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Loads on Guards and Handrails,es001500,"The minimum specified live load applied vertically at the top of every required guard shall be 1.5 kN/m and need not be considered to act simultaneously with the horizontal specified live load provided for in Sentences es007861, es007863 and es007862."
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Loads on Guards and Handrails,es007862,"Handrails and their supports shall be designed and constructed to withstand the following minimum specified live loads, which need not be considered to act simultaneously: 0.9 kN applied at any point and in any direction for all handrails, and 0.7 kN/m applied in any direction for handrails not located within dwelling units."
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Loads on Vehicle Guardrails,es007864,Vehicle guardrails shall be designed for a concentrated load of 22 kN applied horizontally outward at any point 500 mm above the floor surface so as to produce the most critical effect. (See en000197.)
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Loads on Vehicle Guardrails,es014387,The loads required in es007864 need not be considered to act simultaneously with the loads provided for in ea004591
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Loads on Walls Acting As Guards,es001502,"Where the floor elevation on one side of a wall, including a wall around a shaft, is more than 600 mm higher than the elevation of the floor or ground on the other side, the wall shall be designed to resist the appropriate outward lateral design loads prescribed elsewhere in ep001024.1.5 or 0.5 kPa acting outward, whichever produces the more critical effect."
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Firewalls,es001503,"Firewalls shall be designed to resist the maximum effect due to the appropriate lateral design loads prescribed elsewhere in this Section, or a factored lateral load of 0.5 kPa under fire conditions, as described in es001504."
B,ep001024.1,4.1,ep001024.1.5,4.1.5,Firewalls,es001504,"Under fire conditions, where the fire-resistance rating of the structure is less than that of the firewall, lateral support shall be assumed to be provided by the structure on one side only, or another structural support system capable of resisting the loads imposed by a fire on either side of the firewall shall be provided."
B,ep001024.1,4.1,ep001024.1.6,4.1.6,Specified Load Due to Rain or to Snow and Associated Rain,es007866,"The specified load on a roof or any other building surface subject to snow and associated rain shall be the snow load specified in ea004594, or the rain load specified in ea004595, whichever produces the more critical effect. (See en001106.)"
B,ep001024.1,4.1,ep001024.1.6,4.1.6,Specified Snow Load,es007867,"The specified load, S, due to snow and associated rain accumulation on a roof or any other building surface subject to snow accumulation shall be calculated using the formulaS=IsSsCb CwCsCa+Srwhere Is = importance factor for snow load, as provided in et001032, Ss = 1-in-50-year ground snow load, in kPa, determined in accordance with ep001021.1.3, Cb = basic roof snow load factor in es007868, Cw = wind exposure factor in Sentences es001429 and es007869, Cs = slope factor in Sentences es001431 to es007870, Ca = accumulation factor in es007871, and Sr = 1-in-50-year associated rain load, in kPa, determined in accordance with ep001021.1.3, but not greater than Ss(CbCwCsCa)."
B,ep001024.1,4.1,ep001024.1.6,4.1.6,Specified Snow Load,es007868,"The basic roof snow load factor, Cb, shall be determined as follows: Cb=0.8for lc≤70C2w,and Cb=1Cw 1-1-0.8Cw exp-lc C2w-70100forlc >70C2wwhere lc = characteristic length of the upper or lower roof, defined as 2w − w2/l, in m, w = smaller plan dimension of the roof, in m, and l = larger plan dimension of the roof, in m, conform to et000060, using linear interpolation for intermediate values of lcC2w, or be taken as equal to 1 for any roof structure with a mean height of less than 1 + Ss/γ, in m, above grade, where γ is the specific weight of snow determined in accordance with ea000053 (See en000887.)"
B,ep001024.1,4.1,ep001024.1.6,4.1.6,Specified Snow Load,es001429,"Except as provided for in es007869, the wind exposure factor, Cw, shall be 1.0."
B,ep001024.1,4.1,ep001024.1.6,4.1.6,Specified Snow Load,es007869,"For buildings in the Low and Normal Importance Categories as set out in et001026, the wind exposure factor, Cw, given in es001429 may be reduced to 0.75 for rural areas only, or to 0.5 for exposed areas north of the treeline, where the building is exposed on all sides to wind over open terrain as defined in es007878a, and is expected to remain so during its life, the area of roof under consideration is exposed to the wind on all sides with no significant obstructions on the roof, such as parapet walls, within a distance of at least 10 times the difference between the height of the obstruction and CbCwSs/γ, in m, where γ is the specific weight of snow on roofs as specified in ea000053, and the loading does not involve the accumulation of snow due to drifting from adjacent surfaces."
B,ep001024.1,4.1,ep001024.1.6,4.1.6,Specified Snow Load,es001431,"Except as provided for in Sentences es001432 and es007870, the slope factor, Cs, shall be 1.0 where the roof slope, α, is equal to or less than 30°, (70° − α)/40° where α is greater than 30° but not greater than 70°, and 0 where α exceeds 70°."
B,ep001024.1,4.1,ep001024.1.6,4.1.6,Specified Snow Load,es001432,"The slope factor, Cs, for unobstructed slippery roofs where snow and ice can slide completely off the roof shall be 1.0 where the roof slope, α, is equal to or less than 15°, (60° − α)/45° where α is greater than 15° but not greater than 60°, and 0 where α exceeds 60°."
B,ep001024.1,4.1,ep001024.1.6,4.1.6,Specified Snow Load,es007870,"Unless otherwise stated in this Subsection, the slope factor, Cs, shall be 1.0 when used in conjunction with accumulation factors for increased snow loads."
B,ep001024.1,4.1,ep001024.1.6,4.1.6,Specified Snow Load,es007871,"The accumulation factor, Ca, shall be 1.0, which corresponds to the uniform snow load case, except that where appropriate for the shape of the roof, it shall be assigned other values that account for increased non-uniform snow loads due to snow drifting onto a roof that is at a level lower than other parts of the same building or at a level lower than another building within 5 m of it horizontally, as prescribed in Articles ea000045, ea000046 and ea000048, increased non-uniform snow loads on areas adjacent to roof projections, such as penthouses, large chimneys and equipment, as prescribed in Articles ea000047 and ea000048, non-uniform snow loads on gable, arch or curved roofs and domes, as prescribed in Articles ea000049 and ea000050, increased snow or ice loads due to snow sliding as prescribed in ea000051, increased snow loads in roof valleys, as prescribed in ea000052, and increased snow or ice loads due to meltwater draining from adjacent building elements and roof projections."
B,ep001024.1,4.1,ep001024.1.6,4.1.6,Specified Snow Load,es014388,"For shapes not addressed in es007871, Ca corresponding to the non-uniform snow load case shall be established based on applicable field observations, special analyses including local climatic effects, appropriate model tests, or a combination of these methods."
B,ep001024.1,4.1,ep001024.1.6,4.1.6,Full and Partial Loading,es001435,"A roof or other building surface and its structural members subject to loads due to snow accumulation shall be designed for the specified load given in es007867, distributed over the entire loaded area."
B,ep001024.1,4.1,ep001024.1.6,4.1.6,Full and Partial Loading,es001436,"In addition to the distribution mentioned in es001435, flat roofs and shed roofs, gable roofs of 15° slope or less, and arch or curved roofs shall be designed for the specified uniform snow load indicated in es007867, which shall be calculated using the accumulation factor Ca = 1.0, distributed on any one portion of the loaded area and half of this load on the remainder of the loaded area, in such a way as to produce the most critical effects on the member concerned. (See en000178.)"
